time_s,q_in,cod_true,cod_slow_measure,true_oxygen_load,rf_predicted_load,do_cascade,do_conventional_ff,do_rf_ff,air_sp_cascade,air_sp_conventional_ff,air_sp_rf_ff,blower_u_cascade,blower_u_conventional_ff,blower_u_rf_ff
92.5,1.000000,1.000000,1.000000,0.013487,-0.015613,1.997313,1.996563,1.993182,0.502364,0.501407,0.499067,0.502653,0.501586,0.499442
93.0,1.000000,1.000000,1.000000,0.013523,-0.015613,1.997300,1.996546,1.993143,0.502374,0.501414,0.499081,0.502662,0.501593,0.499457
93.5,1.000000,1.000000,1.000000,0.013559,-0.015613,1.997288,1.996529,1.993104,0.502384,0.501421,0.499095,0.502669,0.501600,0.499471
94.0,1.000000,1.000000,1.000000,0.013595,-0.015613,1.997276,1.996513,1.993066,0.502394,0.501428,0.499109,0.502675,0.501607,0.499486
94.5,1.000000,1.000000,1.000000,0.013630,-0.015614,1.997264,1.996496,1.993027,0.502403,0.501434,0.499123,0.502679,0.501614,0.499500
95.0,1.000000,1.000000,1.000000,0.013666,-0.015614,1.997252,1.996479,1.992989,0.502412,0.501441,0.499137,0.502681,0.501621,0.499514
95.5,1.000000,1.000000,1.000000,0.013702,-0.015614,1.997240,1.996462,1.992951,0.502420,0.501448,0.499151,0.502682,0.501627,0.499527
96.0,1.000000,1.000000,1.000000,0.013738,-0.015614,1.997228,1.996445,1.992914,0.502427,0.501455,0.499165,0.502682,0.501634,0.499541
96.5,1.000000,1.000000,1.000000,0.013774,-0.015614,1.997216,1.996429,1.992876,0.502435,0.501461,0.499179,0.502681,0.501641,0.499555
97.0,1.000000,1.000000,1.000000,0.013810,-0.015614,1.997204,1.996412,1.992839,0.502441,0.501468,0.499193,0.502679,0.501648,0.499569
97.5,1.000000,1.000000,1.000000,0.013846,-0.015614,1.997193,1.996395,1.992802,0.502448,0.501475,0.499207,0.502677,0.501654,0.499584
98.0,1.000000,1.000000,1.000000,0.013881,-0.015615,1.997181,1.996378,1.992765,0.502454,0.501481,0.499221,0.502675,0.501661,0.499598
98.5,1.000000,1.000000,1.000000,0.013917,-0.015615,1.997170,1.996362,1.992729,0.502461,0.501488,0.499235,0.502673,0.501668,0.499612
99.0,1.000000,1.000000,1.000000,0.013953,-0.015615,1.997159,1.996345,1.992693,0.502467,0.501495,0.499250,0.502671,0.501674,0.499627
99.5,1.000000,1.000000,1.000000,0.013989,-0.015615,1.997148,1.996328,1.992656,0.502473,0.501502,0.499264,0.502670,0.501681,0.499642
100.0,1.000000,1.000000,1.000000,0.014025,-0.015615,1.997137,1.996312,1.992620,0.502479,0.501508,0.499278,0.502669,0.501688,0.499657
100.5,1.000000,1.000000,1.000000,0.014061,-0.015615,1.997126,1.996295,1.992585,0.502485,0.501515,0.499293,0.502669,0.501695,0.499672
101.0,1.000000,1.000000,1.000000,0.014096,-0.015615,1.997115,1.996279,1.992549,0.502490,0.501522,0.499307,0.502670,0.501702,0.499688
101.5,1.000000,1.000000,1.000000,0.014132,-0.015615,1.997104,1.996262,1.992514,0.502496,0.501529,0.499322,0.502672,0.501708,0.499704
102.0,1.000000,1.000000,1.000000,0.014168,-0.015615,1.997094,1.996246,1.992478,0.502502,0.501535,0.499336,0.502674,0.501715,0.499719
102.5,1.000000,1.000000,1.000000,0.014204,-0.015616,1.997083,1.996229,1.992443,0.502509,0.501542,0.499351,0.502678,0.501722,0.499735
103.0,1.000000,1.000000,1.000000,0.014240,-0.015616,1.997073,1.996213,1.992408,0.502515,0.501549,0.499366,0.502682,0.501729,0.499751
103.5,1.000000,1.000000,1.000000,0.014276,-0.015616,1.997063,1.996196,1.992373,0.502521,0.501556,0.499381,0.502687,0.501736,0.499767
104.0,1.000000,1.000000,1.000000,0.014311,-0.015616,1.997053,1.996180,1.992339,0.502528,0.501563,0.499395,0.502693,0.501743,0.499784
104.5,1.000000,1.000000,1.000000,0.014347,-0.015616,1.997043,1.996163,1.992304,0.502534,0.501569,0.499410,0.502699,0.501750,0.499800
105.0,1.000000,1.000000,1.000000,0.014383,-0.015616,1.997033,1.996147,1.992270,0.502541,0.501576,0.499425,0.502707,0.501757,0.499816
105.5,1.000000,1.000000,1.000000,0.014419,-0.015616,1.997023,1.996130,1.992236,0.502548,0.501583,0.499440,0.502715,0.501764,0.499833
106.0,1.000000,1.000000,1.000000,0.014455,-0.015616,1.997013,1.996114,1.992202,0.502555,0.501590,0.499455,0.502724,0.501771,0.499849
106.5,1.000000,1.000000,1.000000,0.014491,-0.015616,1.997003,1.996098,1.992168,0.502562,0.501597,0.499470,0.502733,0.501778,0.499865
107.0,1.000000,1.000000,1.000000,0.014526,-0.015616,1.996993,1.996081,1.992134,0.502570,0.501604,0.499485,0.502743,0.501785,0.499881
107.5,1.000000,1.000000,1.000000,0.014562,-0.015616,1.996984,1.996065,1.992100,0.502577,0.501610,0.499500,0.502753,0.501792,0.499898
108.0,1.000000,1.000000,1.000000,0.014598,-0.015616,1.996974,1.996049,1.992066,0.502585,0.501617,0.499516,0.502763,0.501800,0.499914
108.5,1.000000,1.000000,1.000000,0.014634,-0.015616,1.996965,1.996033,1.992033,0.502592,0.501624,0.499531,0.502774,0.501807,0.499930
109.0,1.000000,1.000000,1.000000,0.014670,-0.015616,1.996955,1.996016,1.992000,0.502600,0.501631,0.499546,0.502785,0.501814,0.499946
109.5,1.000000,1.000000,1.000000,0.014705,-0.015616,1.996946,1.996000,1.991967,0.502608,0.501638,0.499561,0.502796,0.501821,0.499962
110.0,1.000000,1.000000,1.000000,0.014741,-0.015616,1.996936,1.995984,1.991933,0.502616,0.501645,0.499576,0.502807,0.501828,0.499978
110.5,1.000000,1.000000,1.000000,0.014777,-0.015617,1.996927,1.995968,1.991901,0.502624,0.501652,0.499591,0.502819,0.501835,0.499993
111.0,1.000000,1.000000,1.000000,0.014813,-0.015617,1.996918,1.995951,1.991868,0.502633,0.501659,0.499606,0.502830,0.501843,0.500009
111.5,1.000000,1.000000,1.000000,0.014849,-0.015617,1.996909,1.995935,1.991835,0.502641,0.501666,0.499621,0.502841,0.501850,0.500024
112.0,1.000000,1.000000,1.000000,0.014884,-0.015617,1.996899,1.995919,1.991802,0.502649,0.501673,0.499637,0.502853,0.501857,0.500040
112.5,1.000000,1.000000,1.000000,0.014920,-0.015617,1.996890,1.995903,1.991770,0.502658,0.501680,0.499652,0.502864,0.501864,0.500055
113.0,1.000000,1.000000,1.000000,0.014956,-0.015617,1.996881,1.995887,1.991738,0.502666,0.501687,0.499667,0.502875,0.501871,0.500070
113.5,1.000000,1.000000,1.000000,0.014992,-0.015617,1.996872,1.995871,1.991706,0.502674,0.501694,0.499682,0.502886,0.501879,0.500085
114.0,1.000000,1.000000,1.000000,0.015028,-0.015617,1.996863,1.995855,1.991674,0.502683,0.501701,0.499697,0.502897,0.501886,0.500100
114.5,1.000000,1.000000,1.000000,0.015063,-0.015617,1.996854,1.995839,1.991642,0.502691,0.501708,0.499712,0.502907,0.501893,0.500115
115.0,1.000000,1.000000,1.000000,0.015099,-0.015617,1.996845,1.995823,1.991610,0.502700,0.501715,0.499727,0.502918,0.501900,0.500129
115.5,1.000000,1.000000,1.000000,0.015135,-0.015617,1.996836,1.995807,1.991578,0.502708,0.501722,0.499742,0.502928,0.501908,0.500144
116.0,1.000000,1.000000,1.000000,0.015171,-0.015617,1.996827,1.995791,1.991547,0.502717,0.501729,0.499757,0.502938,0.501915,0.500158
116.5,1.000000,1.000000,1.000000,0.015206,-0.015617,1.996818,1.995775,1.991515,0.502725,0.501736,0.499771,0.502948,0.501922,0.500173
117.0,1.000000,1.000000,1.000000,0.015242,-0.015617,1.996810,1.995759,1.991484,0.502734,0.501743,0.499786,0.502957,0.501929,0.500187
117.5,1.000000,1.000000,1.000000,0.015278,-0.015617,1.996801,1.995743,1.991453,0.502742,0.501750,0.499801,0.502967,0.501937,0.500202
118.0,1.000000,1.000000,1.000000,0.015314,-0.015617,1.996792,1.995727,1.991422,0.502751,0.501757,0.499816,0.502976,0.501944,0.500216
118.5,1.000000,1.000000,1.000000,0.015349,-0.015617,1.996784,1.995711,1.991391,0.502759,0.501764,0.499831,0.502985,0.501951,0.500230
119.0,1.000000,1.000000,1.000000,0.015385,-0.015617,1.996775,1.995695,1.991361,0.502768,0.501771,0.499846,0.502993,0.501958,0.500244
119.5,1.000000,1.000000,1.000000,0.015421,-0.015617,1.996766,1.995679,1.991330,0.502776,0.501778,0.499860,0.503002,0.501966,0.500258
120.0,1.000000,1.000000,1.000000,0.015457,-0.015617,1.996758,1.995663,1.991300,0.502784,0.501785,0.499875,0.503010,0.501973,0.500272
120.5,1.000000,1.000000,1.000000,0.015492,-0.015617,1.996749,1.995648,1.991270,0.502793,0.501792,0.499890,0.503018,0.501980,0.500286
121.0,1.000000,1.000000,1.000000,0.015528,-0.015617,1.996741,1.995632,1.991239,0.502801,0.501799,0.499904,0.503026,0.501987,0.500300
121.5,1.000000,1.000000,1.000000,0.015564,-0.015617,1.996732,1.995616,1.991209,0.502809,0.501806,0.499919,0.503034,0.501994,0.500314
122.0,1.000000,1.000000,1.000000,0.015600,-0.015617,1.996724,1.995600,1.991180,0.502817,0.501813,0.499934,0.503042,0.502002,0.500328
122.5,1.000000,1.000000,1.000000,0.015635,-0.015617,1.996716,1.995584,1.991150,0.502826,0.501820,0.499948,0.503049,0.502009,0.500342
123.0,1.000000,1.000000,1.000000,0.015671,-0.015617,1.996707,1.995569,1.991120,0.502834,0.501828,0.499963,0.503057,0.502016,0.500356
123.5,1.000000,1.000000,1.000000,0.015707,-0.015617,1.996699,1.995553,1.991091,0.502842,0.501835,0.499978,0.503064,0.502024,0.500370
124.0,1.000000,1.000000,1.000000,0.015743,-0.015617,1.996691,1.995537,1.991062,0.502850,0.501842,0.499992,0.503072,0.502031,0.500384
124.5,1.000000,1.000000,1.000000,0.015778,-0.015617,1.996683,1.995522,1.991033,0.502858,0.501849,0.500007,0.503081,0.502038,0.500398
125.0,1.000000,1.000000,1.000000,0.015814,-0.015617,1.996674,1.995506,1.991004,0.502867,0.501856,0.500021,0.503089,0.502045,0.500412
125.5,1.000000,1.000000,1.000000,0.015850,-0.015617,1.996666,1.995490,1.990975,0.502875,0.501863,0.500036,0.503098,0.502053,0.500427
126.0,1.000000,1.000000,1.000000,0.015885,-0.015617,1.996658,1.995475,1.990946,0.502884,0.501870,0.500050,0.503108,0.502060,0.500441
126.5,1.000000,1.000000,1.000000,0.015921,-0.015617,1.996650,1.995459,1.990917,0.502893,0.501877,0.500065,0.503118,0.502067,0.500455
127.0,1.000000,1.000000,1.000000,0.015957,-0.015539,1.996642,1.995444,1.990889,0.502902,0.501885,0.500100,0.503129,0.502075,0.500557
127.5,1.000000,1.000000,1.000000,0.015992,-0.015464,1.996634,1.995428,1.990861,0.502911,0.501892,0.500134,0.503140,0.502082,0.500648
128.0,1.000000,1.000000,1.000000,0.016028,-0.015392,1.996626,1.995413,1.990833,0.502920,0.501899,0.500167,0.503152,0.502089,0.500731
128.5,1.000000,1.000000,1.000000,0.016064,-0.015323,1.996618,1.995397,1.990805,0.502929,0.501906,0.500200,0.503164,0.502097,0.500805
129.0,1.000000,1.000000,1.000000,0.016099,-0.015257,1.996610,1.995381,1.990777,0.502939,0.501913,0.500231,0.503177,0.502104,0.500871
129.5,1.000000,1.000000,1.000000,0.016135,-0.015193,1.996602,1.995366,1.990749,0.502949,0.501920,0.500262,0.503190,0.502111,0.500931
130.0,1.000000,1.000000,1.000000,0.016171,-0.015133,1.996594,1.995351,1.990721,0.502959,0.501928,0.500293,0.503203,0.502119,0.500984
130.5,1.000000,1.000000,1.000000,0.016207,-0.015074,1.996586,1.995335,1.990694,0.502969,0.501935,0.500322,0.503216,0.502126,0.501032
131.0,1.000000,1.000000,1.000000,0.016242,-0.014990,1.996578,1.995320,1.990666,0.502979,0.501942,0.500359,0.503230,0.502134,0.501107
131.5,1.000000,1.000000,1.000000,0.016278,-0.014909,1.996570,1.995304,1.990639,0.502989,0.501949,0.500394,0.503243,0.502141,0.501173
132.0,1.000000,1.000000,1.000000,0.016314,-0.014818,1.996562,1.995289,1.990612,0.502999,0.501957,0.500432,0.503257,0.502148,0.501248
132.5,1.000000,1.000000,1.000000,0.016349,-0.014730,1.996554,1.995274,1.990585,0.503010,0.501964,0.500469,0.503270,0.502156,0.501315
133.0,1.000000,1.000000,1.000000,0.016385,-0.014626,1.996546,1.995258,1.990558,0.503020,0.501971,0.500511,0.503284,0.502163,0.501397
133.5,1.000000,1.000000,1.000000,0.016420,-0.014525,1.996538,1.995243,1.990532,0.503031,0.501978,0.500551,0.503297,0.502171,0.501469
134.0,1.000000,1.000000,1.000000,0.016456,-0.014429,1.996530,1.995228,1.990505,0.503041,0.501985,0.500591,0.503310,0.502178,0.501533
134.5,1.000000,1.000000,1.000000,0.016492,-0.014337,1.996522,1.995212,1.990479,0.503052,0.501993,0.500629,0.503323,0.502186,0.501589
135.0,1.000000,1.000000,1.000000,0.016527,-0.014249,1.996514,1.995197,1.990453,0.503062,0.502000,0.500666,0.503335,0.502193,0.501638
135.5,1.000000,1.000000,1.000000,0.016563,-0.014165,1.996505,1.995182,1.990427,0.503073,0.502007,0.500702,0.503348,0.502200,0.501682
136.0,1.000000,1.000000,1.000000,0.016599,-0.014084,1.996497,1.995166,1.990401,0.503083,0.502015,0.500738,0.503360,0.502208,0.501720
136.5,1.000000,1.000000,1.000000,0.016634,-0.014006,1.996489,1.995151,1.990375,0.503094,0.502022,0.500772,0.503371,0.502215,0.501753
137.0,1.000000,1.000000,1.000000,0.016670,-0.013932,1.996481,1.995136,1.990349,0.503104,0.502029,0.500805,0.503383,0.502223,0.501782
137.5,1.000000,1.000000,1.000000,0.016706,-0.013860,1.996473,1.995121,1.990323,0.503115,0.502036,0.500838,0.503394,0.502230,0.501808
138.0,1.000000,1.000000,1.000000,0.016741,-0.013792,1.996465,1.995106,1.990298,0.503125,0.502044,0.500870,0.503405,0.502238,0.501830
138.5,1.000000,1.000000,1.000000,0.016777,-0.013727,1.996457,1.995091,1.990273,0.503136,0.502051,0.500901,0.503415,0.502245,0.501850
139.0,1.000000,1.000000,1.000000,0.016812,-0.013664,1.996449,1.995075,1.990248,0.503146,0.502058,0.500932,0.503426,0.502253,0.501867
139.5,1.000000,1.000000,1.000000,0.016848,-0.013604,1.996440,1.995060,1.990223,0.503156,0.502066,0.500961,0.503436,0.502260,0.501882
140.0,1.000000,1.000000,1.000000,0.016884,-0.013546,1.996432,1.995045,1.990198,0.503166,0.502073,0.500990,0.503445,0.502268,0.501895
140.5,1.000000,1.000000,1.000000,0.016919,-0.013491,1.996424,1.995030,1.990173,0.503177,0.502080,0.501019,0.503455,0.502275,0.501907
141.0,1.000000,1.000000,1.000000,0.016955,-0.013438,1.996416,1.995015,1.990148,0.503187,0.502088,0.501047,0.503464,0.502283,0.501918
141.5,1.000000,1.000000,1.000000,0.016990,-0.013387,1.996408,1.995000,1.990124,0.503197,0.502095,0.501074,0.503473,0.502290,0.501928
142.0,1.000000,1.000000,1.000000,0.017026,-0.013339,1.996400,1.994985,1.990100,0.503207,0.502102,0.501101,0.503483,0.502297,0.501937
142.5,1.000000,1.000000,1.000000,0.017061,-0.013292,1.996392,1.994970,1.990076,0.503217,0.502110,0.501127,0.503491,0.502305,0.501945
143.0,1.000000,1.000000,1.000000,0.017097,-0.013248,1.996384,1.994955,1.990051,0.503227,0.502117,0.501152,0.503500,0.502312,0.501953
143.5,1.000000,1.000000,1.000000,0.017133,-0.013205,1.996376,1.994940,1.990028,0.503236,0.502124,0.501177,0.503509,0.502320,0.501961
144.0,1.000000,1.000000,1.000000,0.017168,-0.013164,1.996367,1.994925,1.990004,0.503246,0.502132,0.501202,0.503518,0.502327,0.501968
144.5,1.000000,1.000000,1.000000,0.017204,-0.013125,1.996359,1.994910,1.989980,0.503256,0.502139,0.501226,0.503526,0.502335,0.501975
145.0,1.000000,1.000000,1.000000,0.017239,-0.013087,1.996351,1.994896,1.989957,0.503266,0.502146,0.501250,0.503535,0.502342,0.501982
145.5,1.000000,1.000000,1.000000,0.017275,-0.013051,1.996343,1.994881,1.989933,0.503276,0.502154,0.501273,0.503544,0.502350,0.501989
146.0,1.000000,1.000000,1.000000,0.017310,-0.013016,1.996335,1.994866,1.989910,0.503285,0.502161,0.501296,0.503552,0.502357,0.501996
146.5,1.000000,1.000000,1.000000,0.017346,-0.012983,1.996327,1.994851,1.989887,0.503295,0.502169,0.501319,0.503561,0.502365,0.502003
147.0,1.000000,1.000000,1.000000,0.017381,-0.012952,1.996320,1.994836,1.989864,0.503305,0.502176,0.501341,0.503570,0.502373,0.502010
147.5,1.000000,1.000000,1.000000,0.017417,-0.012921,1.996312,1.994821,1.989841,0.503314,0.502183,0.501363,0.503578,0.502380,0.502018
148.0,1.000000,1.000000,1.000000,0.017453,-0.012892,1.996304,1.994807,1.989819,0.503324,0.502191,0.501384,0.503587,0.502388,0.502025
148.5,1.000000,1.000000,1.000000,0.017488,-0.012864,1.996296,1.994792,1.989796,0.503334,0.502198,0.501405,0.503596,0.502395,0.502033
149.0,1.000000,1.000000,1.000000,0.017524,-0.012837,1.996288,1.994777,1.989774,0.503344,0.502206,0.501426,0.503605,0.502403,0.502041
149.5,1.000000,1.000000,1.000000,0.017559,-0.012812,1.996280,1.994762,1.989751,0.503353,0.502213,0.501446,0.503614,0.502410,0.502050
150.0,1.000000,1.000000,1.000000,0.017595,-0.012787,1.996272,1.994748,1.989729,0.503363,0.502220,0.501467,0.503623,0.502418,0.502058
150.5,1.000000,1.000000,1.000000,0.017630,-0.012763,1.996264,1.994733,1.989707,0.503373,0.502228,0.501487,0.503633,0.502425,0.502067
151.0,1.000000,1.000000,1.000000,0.017666,-0.012737,1.996257,1.994718,1.989685,0.503382,0.502235,0.501507,0.503642,0.502433,0.502080
151.5,1.000000,1.000000,1.000000,0.017701,-0.012712,1.996249,1.994704,1.989663,0.503392,0.502243,0.501528,0.503652,0.502440,0.502093
152.0,1.000000,1.000000,1.000000,0.017737,-0.012688,1.996241,1.994689,1.989642,0.503402,0.502250,0.501548,0.503661,0.502448,0.502106
152.5,1.000000,1.000000,1.000000,0.017772,-0.012665,1.996233,1.994675,1.989620,0.503411,0.502258,0.501567,0.503671,0.502456,0.502118
153.0,1.000000,1.000000,1.000000,0.017808,-0.012643,1.996225,1.994660,1.989599,0.503421,0.502265,0.501587,0.503681,0.502463,0.502131
153.5,1.000000,1.000000,1.000000,0.017843,-0.012622,1.996218,1.994646,1.989577,0.503431,0.502273,0.501606,0.503690,0.502471,0.502143
154.0,1.000000,1.000000,1.000000,0.017878,-0.012602,1.996210,1.994631,1.989556,0.503441,0.502280,0.501625,0.503700,0.502478,0.502155
154.5,1.000000,1.000000,1.000000,0.017914,-0.012582,1.996202,1.994617,1.989535,0.503451,0.502287,0.501644,0.503710,0.502486,0.502167
155.0,1.000000,1.000000,1.000000,0.017949,-0.012564,1.996195,1.994602,1.989514,0.503461,0.502295,0.501663,0.503720,0.502494,0.502179
155.5,1.000000,1.000000,1.000000,0.017985,-0.012546,1.996187,1.994588,1.989493,0.503470,0.502302,0.501681,0.503731,0.502501,0.502191
156.0,1.000000,1.000000,1.000000,0.018020,-0.012529,1.996179,1.994573,1.989473,0.503480,0.502310,0.501699,0.503741,0.502509,0.502203
156.5,1.000000,1.000000,1.000000,0.018056,-0.012512,1.996172,1.994559,1.989452,0.503490,0.502317,0.501717,0.503750,0.502516,0.502215
157.0,1.000000,1.000000,1.000000,0.018091,-0.012497,1.996164,1.994544,1.989432,0.503500,0.502325,0.501735,0.503760,0.502524,0.502228
157.5,1.000000,1.000000,1.000000,0.018127,-0.012482,1.996156,1.994530,1.989412,0.503510,0.502332,0.501752,0.503770,0.502532,0.502237
158.0,1.000000,1.000000,1.000000,0.018162,-0.012467,1.996149,1.994516,1.989392,0.503519,0.502340,0.501769,0.503780,0.502539,0.502245
158.5,1.000000,1.000000,1.000000,0.018197,-0.012453,1.996141,1.994501,1.989372,0.503529,0.502347,0.501785,0.503789,0.502547,0.502252
159.0,1.000000,1.000000,1.000000,0.018233,-0.012440,1.996134,1.994487,1.989352,0.503539,0.502355,0.501800,0.503798,0.502555,0.502257
159.5,1.000000,1.000000,1.000000,0.018268,-0.012427,1.996126,1.994473,1.989333,0.503548,0.502362,0.501815,0.503807,0.502562,0.502262
160.0,1.000000,1.000000,1.000000,0.018304,-0.012415,1.996119,1.994459,1.989314,0.503558,0.502370,0.501830,0.503816,0.502570,0.502267
160.5,1.000000,1.000000,1.000000,0.018339,-0.012404,1.996111,1.994444,1.989295,0.503567,0.502377,0.501844,0.503825,0.502578,0.502271
161.0,1.000000,1.000000,1.000000,0.018375,-0.012392,1.996104,1.994430,1.989276,0.503577,0.502385,0.501858,0.503833,0.502585,0.502275
161.5,1.000000,1.000000,1.000000,0.018410,-0.012382,1.996097,1.994416,1.989258,0.503586,0.502393,0.501871,0.503842,0.502593,0.502278
162.0,1.000000,1.000000,1.000000,0.018445,-0.012372,1.996089,1.994402,1.989240,0.503595,0.502400,0.501884,0.503850,0.502601,0.502281
162.5,1.000000,1.000000,1.000000,0.018481,-0.012362,1.996082,1.994388,1.989223,0.503604,0.502408,0.501897,0.503858,0.502608,0.502283
163.0,1.000000,1.000000,1.000000,0.018516,-0.012352,1.996075,1.994373,1.989206,0.503614,0.502415,0.501909,0.503866,0.502616,0.502285
163.5,1.000000,1.000000,1.000000,0.018551,-0.012343,1.996067,1.994359,1.989189,0.503623,0.502423,0.501921,0.503874,0.502624,0.502286
164.0,1.000000,1.000000,1.000000,0.018587,-0.012335,1.996060,1.994345,1.989172,0.503632,0.502430,0.501932,0.503881,0.502631,0.502287
164.5,1.000000,1.000000,1.000000,0.018622,-0.012326,1.996053,1.994331,1.989156,0.503641,0.502438,0.501944,0.503889,0.502639,0.502287
165.0,1.000000,1.000000,1.000000,0.018657,-0.012318,1.996046,1.994317,1.989140,0.503650,0.502445,0.501954,0.503897,0.502647,0.502288
165.5,1.000000,1.000000,1.000000,0.018693,-0.012311,1.996039,1.994303,1.989125,0.503659,0.502453,0.501965,0.503904,0.502654,0.502289
166.0,1.000000,1.000000,1.000000,0.018728,-0.012303,1.996032,1.994289,1.989110,0.503668,0.502461,0.501975,0.503912,0.502662,0.502290
166.5,1.000000,1.000000,1.000000,0.018764,-0.012296,1.996025,1.994275,1.989095,0.503677,0.502468,0.501985,0.503920,0.502670,0.502292
167.0,1.000000,1.000000,1.000000,0.018799,-0.012290,1.996018,1.994261,1.989081,0.503685,0.502476,0.501996,0.503927,0.502677,0.502294
167.5,1.000000,1.000000,1.000000,0.018834,-0.012251,1.996011,1.994247,1.989067,0.503694,0.502483,0.502014,0.503935,0.502685,0.502332
168.0,1.000000,1.000000,1.000000,0.018869,-0.012214,1.996004,1.994233,1.989053,0.503703,0.502491,0.502032,0.503943,0.502693,0.502367
168.5,1.000000,1.000000,1.000000,0.018905,-0.012179,1.995997,1.994219,1.989040,0.503712,0.502498,0.502049,0.503951,0.502701,0.502400
169.0,1.000000,1.000000,1.000000,0.018940,-0.012145,1.995990,1.994206,1.989027,0.503721,0.502506,0.502066,0.503959,0.502708,0.502429
