time_s,q_in_norm,c_in_norm,load_disturbance_mgL,do_cascade,do_feedforward_cascade,air_sp_cascade,air_sp_feedforward_cascade,air_flow_cascade,air_flow_feedforward_cascade,blower_u_cascade,blower_u_feedforward_cascade,feedforward_air_base
1231,1.2,1.4,-0.88,1.85899986761446,1.85876618667146,0.656289847964912,0.683169160975803,0.65950898667446,0.681482567293865,0.662704495632964,0.724435642601258,0.611761366075633
1231.5,1.2,1.4,-0.88,1.857375784319,1.85692437906613,0.651532235336049,0.68366744282404,0.658886695780632,0.682805137402132,0.640840259859641,0.721159670541893,0.612843346560267
1232,1.2,1.4,-0.88,1.8558718049707,1.85515120972591,0.647285714855928,0.684178047748927,0.657685907495847,0.683989088919141,0.622863047237056,0.718323682912407,0.613909870180835
1232.5,1.2,1.4,-0.88,1.85447583466179,1.85344401527604,0.64350864416192,0.684700783697038,0.656039868532651,0.68505253025751,0.608304738599992,0.715892329070185,0.61496115774968
1233,1.2,1.4,-0.88,1.85317684817993,1.85180022106653,0.640161578228255,0.685235242172049,0.654063111035789,0.686011819621963,0.596737143626792,0.713831211191118,0.615997426924685
1233.5,1.2,1.4,-0.88,1.85196482175015,1.85021734817736,0.637207297475019,0.685780839984456,0.651853350885699,0.686881664004287,0.587770306533065,0.712107151091681,0.617018892254332
1234,1.2,1.4,-0.88,1.850830666139,1.84869301835452,0.634610808938121,0.686336855767111,0.649493260202894,0.687675221678206,0.581050630401562,0.710688394221851,0.618025765222127
1234.5,1.2,1.4,-0.88,1.8497661615628,1.84722495717193,0.632339324978273,0.686902461764033,0.647052114086998,0.688404206273586,0.576258876726004,0.709544759539614,0.619018254290383
1235,1.2,1.4,-0.88,1.84876389475022,1.84581099568215,0.630362223485589,0.687476751362785,0.644587313218712,0.689078990833795,0.573108088038428,0.708647743079861,0.619996564943377
1235.5,1.2,1.4,-0.88,1.84781719842965,1.84444907079081,0.628650993061632,0.68805876280479,0.642145785237042,0.689708710545947,0.571341473768621,0.707970582198342,0.6209608997299
1236,1.2,1.4,-0.88,1.8469200934421,1.84313722456269,0.627179166230927,0.688647499473778,0.639765268818162,0.69030136308455,0.570730292670644,0.707488286704038,0.621911458305187
1236.5,1.2,1.4,-0.88,1.84606723362115,1.84187360264389,0.625922243344888,0.689241947130166,0.637475485162891,0.690863905728027,0.571071759160026,0.707177642388859,0.622848437472256
1237,1.2,1.4,-0.88,1.84525385352988,1.84065645196236,0.624857609490472,0.689841088428266,0.635299202179519,0.691402348597674,0.572186995661719,0.707017191817426,0.623772031222653
1237.5,1.2,1.4,-0.88,1.84447571910117,1.83948411784925,0.623964446400176,0.690443915024384,0.633253197056876,0.691921843532795,0.573919048500223,0.706987196651324,0.624682430776615
1238,1.2,1.4,-0.88,1.8437290811913,1.83835504070593,0.623223641077605,0.691049437556481,0.631349123185204,0.69242676825658,0.576130980906729,0.707069585246332,0.625579824622663
1238.5,1.2,1.4,-0.88,1.84301063202545,1.83726775232468,0.622617692599516,0.691656693750656,0.629594287522542,0.692920805607231,0.578704053305353,0.707247888776115,0.626464398556625
1239,1.2,1.4,-0.88,1.84231746448895,1.83622087195714,0.622130618330476,0.692264754885901,0.627992344542532,0.69340701771026,0.581535998122221,0.70750716869809,0.627336335720102
1239.5,1.2,1.4,-0.88,1.84164703419691,1.83521310221108,0.621747860585727,0.692872730826314,0.626543912853655,0.693887915052666,0.584539393876226,0.707833937982444,0.628195816638386
1240,1.2,1.4,-0.88,1.84099712425852,1.83424322484439,0.621456194600967,0.693479773809548,0.625247120465762,0.694365520490004,0.587640141216887,0.70821607817282,0.629043019257838
1240.5,1.2,1.4,-0.88,1.84036581263928,1.83331009651497,0.621243638511587,0.694085081161161,0.62409808451106,0.694841428274713,0.590776041824684,0.708642754031268,0.629878118982726
1241,1.2,1.4,-0.88,1.83975144201448,1.83241264453554,0.621099365906522,0.694687897086985,0.62309133101542,0.695316858240203,0.593895479641875,0.70910432723941,0.630701288711544
1241.5,1.2,1.4,-0.88,1.83915259200031,1.83154986267449,0.621013621402282,0.695287513679566,0.622220160072357,0.695792705311516,0.59695620272353,0.709592270379582,0.631512698872808
1242,1.2,1.4,-0.88,1.83856805364391,1.83072080703636,0.620977639577834,0.695883271259823,0.621476961504933,0.696269584541127,0.599924203049633,0.710099082199852,0.632312517460339
1242.5,1.2,1.4,-0.88,1.83799680605102,1.82992459204923,0.620983567521049,0.696474558161592,0.620853485818003,0.69674787188891,0.602772690897025,0.710618204974624,0.633100910068048
1243,1.2,1.4,-0.88,1.83743799502862,1.82916038658082,0.621024391159131,0.697060810054306,0.620341074950717,0.697227740979412,0.605481159799413,0.711143944603964,0.633878039924219
1243.5,1.2,1.4,-0.88,1.83689091362047,1.8284274101999,0.621093865479234,0.697641508887808,0.61993085704261,0.697709196078381,0.608034537707523,0.711671393948485,0.634644067925302
1244,1.2,1.4,-0.88,1.83635498441448,1.82772492959577,0.621186448688553,0.698216181533103,0.619613909130223,0.698192101534775,0.61042241967101,0.712196359770203,0.635399152669226
1244.5,1.2,1.4,-0.88,1.83582974350371,1.82705225516444,0.621297240315847,0.698784398183514,0.61938139139873,0.698676207934979,0.612638377185418,0.712715293540895,0.636143450488237
1245,1.2,1.4,-0.88,1.83531482598575,1.82640873776751,0.621421923216279,0.699345770572475,0.619224656327385,0.699161175213385,0.614679339258387,0.713225226287169,0.636877115481262
1245.5,1.2,1.4,-0.88,1.83480995288899,1.82579376566663,0.621556709409231,0.699899950056494,0.619135335791143,0.699646592958358,0.616545040240128,0.713723707562553,0.637600299545816
1246,1.2,1.4,-0.88,1.83431491941885,1.82520676163445,0.62169828965163,0.700446625605253,0.6191054089152,0.700131998145471,0.618237529512835,0.714208748571771,0.638313152409447
1246.5,1.2,1.4,-0.88,1.83382958442137,1.82464718024089,0.621843786628643,0.70098552173459,0.619127253225983,0.700616890521202,0.619760738238697,0.714678769417399,0.63901582166074
1247,1.2,1.4,-0.88,1.83335386096682,1.82411450531223,0.621990711626832,0.701516396412799,0.619193681402069,0.701100745850322,0.621120098508575,0.715132550394789,0.639708452779873
1247.5,1.2,1.4,-0.88,1.83288770796056,1.82360824755888,0.622136924542738,0.702039038965859,0.619297965702335,0.701583027229485,0.622322210410052,0.715569187225213,0.640391189168732
1248,1.2,1.4,-0.88,1.8324311226941,1.82312794236709,0.622280597070777,0.702553268002964,0.619433851936647,0.702063194658136,0.623374552731676,0.715988050089022,0.641064172180607
1248.5,1.2,1.4,-0.88,1.83198413425398,1.82267314774873,0.62242017890873,0.703058929379863,0.619595564646687,0.702540713046149,0.624285233237867,0.716388746298533,0.641727541149455
1249,1.2,1.4,-0.88,1.83154679771145,1.82224344244273,0.622554366815947,0.70355589421438,0.619777804981043,0.703015058825778,0.625062774677351,0.716771086435017,0.642381433418749
1249.5,1.2,1.4,-0.88,1.831119189021,1.82183842416151,0.622682076358011,0.704044056965418,0.619975742579051,0.70348572532367,0.625715932921276,0.717135053762545,0.64302598436991
1250,1.2,1.4,-0.88,1.83070140056044,1.82145770797514,0.622802416172881,0.704523333584281,0.620185002621978,0.703952227037035,0.626253543866875,0.717480776724613,0.643661327450339
1250.5,1.2,1.4,-0.88,1.83029353725043,1.82110092482593,0.62291466459551,0.704993659744997,0.62040164906717,0.704414102946681,0.626684395977741,0.717808504326406,0.644287594201049
1251,1.2,1.4,-0.88,1.82989571319547,1.8207677201662,0.623018248481582,0.705454989158342,0.62062216495045,0.704870918988615,0.627017125565584,0.718118584204701,0.644904914283891
1251.5,1.2,1.4,-0.88,1.82950804879319,1.82045775271165,0.623112724075696,0.705907291972665,0.620843430523652,0.70532226979531,0.627260132146493,0.718411443189473,0.645513415508407
1252,1.2,1.4,-0.88,1.82913066826274,1.82017069330321,0.62319775977449,0.706350553263299,0.621062699887001,0.705767779807654,0.627421511424113,0.718687570165626,0.646113223858287
1252.5,1.2,1.4,-0.88,1.8287636975471,1.81990622387007,0.623273120641313,0.706784771610988,0.621277576679577,0.706207103848999,0.627509003664306,0.718947501048006,0.646704463517454
1253,1.2,1.4,-0.88,1.82840726254804,1.81966403648708,0.623338654535372,0.707209957769017,0.621485989304491,0.706639927243724,0.627529955426973,0.719191805690747,0.647287256895776
1253.5,1.2,1.4,-0.88,1.82806148765596,1.81944383251951,0.623394279724884,0.707626133417714,0.621686166088057,0.707065965554227,0.627491292811487,0.71942107655883,0.647861724654408
1254,1.2,1.4,-0.88,1.82772649454001,1.81924532184903,0.623439973860933,0.708033330004377,0.621876610703564,0.70748496400237,0.627399504553277,0.719635918998512,0.648427985730774
1254.5,1.2,1.4,-0.88,1.8274024011674,1.81906822217439,0.623475764195323,0.708431587666277,0.622056078129324,0.707896696634048,0.627260633476338,0.719836942952714,0.648986157363191
1255,1.2,1.4,-0.88,1.82708932102343,1.81891225838101,0.623501718933133,0.708820954233709,0.622223551357202,0.708300965278768,0.627080274965682,0.720024755975629,0.649536355115146
1255.5,1.2,1.4,-0.88,1.8267873625065,1.81877716197393,0.623517939617052,0.709201484310021,0.622378219020889,0.708697598349855,0.626863581267801,0.720199957411376,0.650078692899215
1256,1.2,1.4,-0.88,1.82649662847514,1.81866267056865,0.623524554448016,0.709573238425075,0.622519454072361,0.709086449525187,0.626615270565047,0.72036313360981,0.650613283000655
1256.5,1.2,1.4,-0.88,1.82621721592621,1.81856852743504,0.623521712452564,0.709936282258595,0.622646793599662,0.7094673963431,0.626339639891413,0.720514854062585,0.651140236100645
1257,1.2,1.4,-0.88,1.82594921578546,1.81849448108947,0.623509578414377,0.710290685929662,0.622759919848803,0.709840338743369,0.62604058107387,0.720655668351169,0.651659661299207
1257.5,1.2,1.4,-0.88,1.82569271279413,1.81844028493092,0.623488328493147,0.710636523348622,0.622858642486699,0.71020519757884,0.625721598985692,0.720786103807511,0.65217166613779
1258,1.2,1.4,-0.88,1.82544778547642,1.81840569691687,0.623458146460174,0.710973871627665,0.622942882120284,0.710561913119427,0.62538583149426,0.720906663796442,0.652676356621536
1258.5,1.2,1.4,-0.88,1.82521450617485,1.81839047927527,0.623419220485378,0.711302810546283,0.623012655068617,0.710910443566667,0.625036070570259,0.721017826536623,0.653173837241228
1259,1.2,1.4,-0.88,1.82499294114178,1.818394398249,0.623371740416158,0.711623422068092,0.623068059369807,0.711250763593955,0.624674784104313,0.721120044385328,0.653664210994925
1259.5,1.2,1.4,-0.88,1.82478315067686,1.81841722386959,0.623315895493132,0.711935789905318,0.623109261992295,0.711582862924773,0.624304138044447,0.721213743518487,0.654147579409283
1260,1.2,1.4,-0.88,1.82458518930129,1.81845872975722,0.623251872452898,0.712239999127607,0.623136487210276,0.711906744958788,0.623926018531739,0.721299323945223,0.654624042560579
1260.5,1.2,1.4,-0.88,1.82439910596112,1.81851858247196,0.623179853972353,0.712536135811785,0.623150006095476,0.712222425453554,0.623542053766258,0.721377159801772,0.655093699095428
1261,1.2,1.4,-0.88,1.82421476385206,1.81859472604613,0.623100017412967,0.712826083091033,0.623150127071732,0.712530188746134,0.623153635383161,0.721455324230943,0.655556646251208
1261.5,1.2,1.4,-0.88,1.82402401946114,1.81868535333381,0.623425060967071,0.713138019591235,0.623196316364779,0.712834327998428,0.624535805863154,0.721654366314964,0.656012979876191
1262,1.2,1.4,-0.88,1.82382046282371,1.81878888389587,0.62407949849129,0.713468517638685,0.623330897600147,0.713138185678069,0.627233753425793,0.721950058387663,0.656462794449388
1262.5,1.2,1.4,-0.88,1.82359918229956,1.81890394288791,0.624997343016879,0.713814444290112,0.623582092353865,0.713444286550748,0.630866740211703,0.722321211858419,0.656906183100111
1263,1.2,1.4,-0.88,1.82335655247135,1.81902934104235,0.626121245747894,0.714172950642538,0.623966666546706,0.713754458099221,0.635119318139094,0.722749433004946,0.657343237627252
1263.5,1.2,1.4,-0.88,1.82309004372432,1.81916405580617,0.627401679281956,0.714541459409162,0.624492219639301,0.714069938904931,0.639733259324556,0.723218882270531,0.657774048518291
1264,1.2,1.4,-0.88,1.82279805204956,1.8193072136698,0.628796167508533,0.714917651228459,0.625159151792033,0.714391475608831,0.644500184221252,0.723716040021935,0.65819870496803
1264.5,1.2,1.4,-0.88,1.82247974761706,1.81945807370154,0.630268563600281,0.71529945010572,0.625962342182958,0.714719409124019,0.649254863519793,0.724229481064449,0.658617294897058
1265,1.2,1.4,-0.88,1.82213494068722,1.81961601228385,0.631788376644101,0.715685008325408,0.626892569592517,0.71505375080798,0.653869164469715,0.724749659642866,0.659029904969958
1265.5,1.2,1.4,-0.88,1.82176396346572,1.81978050903357,0.633330146741856,0.716072691118786,0.627937704218343,0.715394249320173,0.658246608367301,0.725268706173776,0.659436620613244
1266,1.2,1.4,-0.88,1.82136756655408,1.81995113387609,0.634872867825452,0.716461061323391,0.629083697520415,0.715740448894314,0.662317503280515,0.725780236544386,0.659837526033055
1266.5,1.2,1.4,-0.88,1.82094682870435,1.82012753523452,0.636399456962372,0.716848864228806,0.630315394751484,0.716091739746831,0.666034614452493,0.726279174469832,0.660232704232582
1267,1.2,1.4,-0.88,1.82050307864883,1.82030942928773,0.637896268558706,0.717235012766137,0.631617192728292,0.716447401325766,0.669369334055716,0.726761587114879,0.66062223702926
1267.5,1.2,1.4,-0.88,1.8200378278421,1.82049659024563,0.639352651585402,0.717618573166322,0.632973563367762,0.716806639079975,0.672308311912404,0.727224533952046,0.661006205071699
1268,1.2,1.4,-0.88,1.81955271302238,1.82068884158669,0.64076054774591,0.717998751184284,0.634369461565837,0.717168615398588,0.674850509309999,0.727665928638352,0.661384687856389
1268.5,1.2,1.4,-0.88,1.81904944756979,1.82088604820014,0.642114128360022,0.718374878961642,0.635790634147389,0.71753247533671,0.677004639012402,0.728084413542246,0.661757763744155
1269,1.2,1.4,-0.88,1.81852978071034,1.82108810937414,0.643409467649043,0.718746402579931,0.637223844872235,0.717897367706682,0.678786955892775,0.728479246435884,0.662125509976381
1269.5,1.2,1.4,-0.88,1.81799546368452,1.82129495257091,0.644644250062915,0.719112870338451,0.63865702885003,0.71826246207578,0.680219364206081,0.728850198779605,0.662488002691004
1270,1.2,1.4,-0.88,1.81744822206835,1.82150652793032,0.64581750928319,0.719473921775886,0.640079388198561,0.71862696217202,0.681327809305953,0.729197464962986,0.662845316938276
1270.5,1.2,1.4,-0.88,1.81688973350162,1.82172280344468,0.646929396560055,0.719829277442176,0.6414814393762,0.718990116160427,0.682140923527736,0.729521581824233,0.6631975266963
1271,1.2,1.4,-0.88,1.81632161014206,1.82194376074889,0.647980976090318,0.720178729416828,0.642855021328742,0.719351224213284,0.682688897952468,0.729823357746131,0.663544704886353
1271.5,1.2,1.4,-0.88,1.81574538522581,1.8221693914725,0.648974045212917,0.720522132561123,0.644193272411049,0.719709643760049,0.683002553797947,0.730103810616238,0.663886923387977
1272,1.2,1.4,-0.88,1.81516250317246,1.8223996941022,0.649910977282565,0.720859396485001,0.645490582970973,0.72006479276612,0.683112589208766,0.730364113942173,0.664224253053863
1272.5,1.2,1.4,-0.88,1.81457431272829,1.82263467130623,0.65079458517863,0.721190478203811,0.646742529512461,0.72041615135473,0.68304897921563,0.730605550424439,0.664556763724522
1273,1.2,1.4,-0.88,1.81398206269238,1.8228743276746,0.651628003510663,0.721515375456108,0.647945795481288,0.720763262053226,0.682840508577266,0.730829472309598,0.664884524242743
1273.5,1.2,1.4,-0.88,1.81338689981871,1.82311866783193,0.6524145876922,0.721834120650437,0.649098082934958,0.721105728913855,0.682514419091381,0.731037267872092,0.665207602467847
1274,1.2,1.4,-0.88,1.81278986853177,1.82336769488278,0.653157828167542,0.722146775407099,0.650198018662054,0.7214432157302,0.682096154747843,0.7312303334042,0.665526065289735
1274.5,1.2,1.4,-0.88,1.81219191213473,1.82362140915183,0.653861278190899,0.722453425659354,0.651245057699704,0.721775443543413,0.681609189791539,0.731410050126584,0.665839978642738
1275,1.2,1.4,-0.88,1.81159387522688,1.82387980718433,0.654528493671075,0.722754177277962,0.652239386654816,0.722102187607583,0.681074926353057,0.73157776546853,0.666149407519271
1275.5,1.2,1.4,-0.88,1.81099650708226,1.82414288097503,0.655162983707306,0.723049152182816,0.653181828759431,0.722423273960792,0.680512649793284,0.731734778203834,0.666454415983281
1276,1.2,1.4,-0.88,1.81040046577276,1.82441061739616,0.655768170551254,0.72333848490575,0.654073752177055,0.722738575727639,0.679939531288157,0.731882326966226,0.66675506718352
1276.5,1.2,1.4,-0.88,1.80980632284812,1.82468299779807,0.656347357835849,0.723622319569291,0.654916982719609,0.723048009260234,0.679370668453678,0.732021581705493,0.667051423366612
1277,1.2,1.4,-0.88,1.80921456841134,1.82495999775808,0.656903706013081,0.723900807247254,0.655713721828303,0.723351530207662,0.678819155980432,0.73215363768307,0.667343545889947
1277.5,1.2,1.4,-0.88,1.80862561645134,1.82524158695574,0.65744021403957,0.724174103674226,0.656466470411193,0.723649129588781,0.678296179314994,0.732279511641215,0.667631495234376
1278,1.2,1.4,-0.88,1.80803981031605,1.82552772915485,0.657959706439936,0.724442367272466,0.657177958910604,0.723940829929648,0.677811125393519,0.732400139814809,0.667915331016742
1278.5,1.2,1.4,-0.88,1.80745742822791,1.82581838227437,0.658464824964169,0.724705757466331,0.657851083790546,0.72422668151492,0.677371705308881,0.732516377487803,0.668195112002217
1279,1.2,1.4,-0.88,1.8068786887604,1.82611349853279,0.658958024135852,0.724964433256006,0.658488850483509,0.724506758792014,0.676984084579433,0.732628999827743,0.668470896116471
1279.5,1.2,1.4,-0.88,1.80630375620917,1.82641302465157,0.659441570062997,0.725218552023933,0.659094322713726,0.724781156957635,0.676653017390008,0.732738703760647,0.668742740457664
1280,1.2,1.4,-0.88,1.80573274580439,1.82671690210573,0.659917541953026,0.725468268549249,0.659670578016637,0.725049988748278,0.676381981801046,0.732846110676913,0.669010701308269
1280.5,1.2,1.4,-0.88,1.80516572872234,1.8270250674104,0.660387835837544,0.725713734207058,0.66022066919854,0.725313381449442,0.67617331347375,0.732951769783211,0.669274834146723
1281,1.2,1.4,-0.88,1.80460273686423,1.82733745243413,0.660854170071866,0.725955096331277,0.660747591423436,0.72557147413246,0.67602833594542,0.73305616193998,0.669535193658912
1281.5,1.2,1.4,-0.88,1.80404376737876,1.82765398473065,0.661318092228182,0.726192497721344,0.661254254573073,0.725824415122873,0.675947485912524,0.733159703844844,0.669791833749499
1282,1.2,1.4,-0.88,1.80348878691256,1.82797458788204,0.661780987050418,0.726426076274699,0.661743460498841,0.726072359700182,0.675930432346126,0.733262752442159,0.670044807553078
1282.5,1.2,1.4,-0.88,1.80293773557869,1.82829918184735,0.662244085184111,0.726655964728622,0.662217884768326,0.726315468025414,0.675976188583404,0.733365609457143,0.670294167445177
1283,1.2,1.4,-0.88,1.8023905306388,1.8286276833116,0.662708472434292,0.726882290496336,0.662680062502915,0.726553903290179,0.676083216805977,0.733468525968348,0.670539965053103
1283.5,1.2,1.4,-0.88,1.80184706989911,1.82896000603078,0.66317509934167,0.727105175583849,0.663132377904443,0.726787830078754,0.676249524548762,0.733571706947446,0.67078225126663
1284,1.2,1.4,-0.88,1.80130723482388,1.82929606116961,0.663644790899233,0.727324736575232,0.663577057076673,0.72701741293305,0.67647275307134,0.73367531570762,0.671021076248535
